VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
4425,MARTIGNETTI COMPANIES,25225,Ch Montelena Cab Svgn 2006,96.02,144.99,750.0,16,1536.32,14.0,2029.8600000000001,1014.9300000000001,1.56,144929.24,493.5400000000002,24.31399209797721,0.875,1.3212481774630287
90024,VINILANDIA USA,22591,Ch Manos Cadillac,10.52,15.99,375.0,146,1535.9199999999998,1.0,15.99,15.99,0.06,2802.64,-1519.9299999999998,-9505.50343964978,0.00684931506849315,0.010410698473878849
4425,MARTIGNETTI COMPANIES,22798,Elk Cove La Boheme Pnt Nr,31.33,46.99,750.0,49,1535.1699999999998,63.0,2960.37,2208.53,6.97,144929.24,1425.2,48.14263081979618,1.2857142857142858,1.928366239569559
2561,EDRINGTON AMERICAS,4575,Brugal XV Rum,19.37,24.99,750.0,79,1530.23,399.0,9971.01,6347.46,314.49,9654.5,8440.78,84.65320965478924,5.050632911392405,6.51602046751142
4425,MARTIGNETTI COMPANIES,4627,Wiggly Bridge Gold Rum,36.43,46.99,750.0,42,1530.06,126.0,6298.74,3699.26,99.31,144929.24,4768.68,75.70847502833901,3.0,4.116662091682679
9552,M S WALKER INC,24125,Botani 13 Muscat Srra Malaga,10.06,16.99,750.0,152,1529.12,242.0,4074.58,1699.94,26.96,55551.82,2545.46,62.47171487613448,1.5921052631578947,2.664656796065711
4425,MARTIGNETTI COMPANIES,44993,Red Truck Pnt Nr Cal,5.59,11.99,750.0,273,1526.07,269.0,2283.81,882.96,30.02,144929.24,757.74,33.178767060307116,0.9853479853479854,1.4965303033281567
2000,SOUTHERN WINE & SPIRITS NE,26266,The Divining Rod Pinot Noir,11.56,16.99,750.0,132,1525.92,2.0,33.98,16.99,0.22,19016.59,-1491.94,-4390.64155385521,0.015151515151515152,0.022268533081681866
4425,MARTIGNETTI COMPANIES,14635,Marcarini Ciabot Camerano,11.56,16.99,750.0,132,1525.92,39.0,662.6099999999999,543.68,4.3100000000000005,144929.24,-863.3100000000002,-130.28931045411332,0.29545454545454547,0.4342363950927964
9744,FREDERICK WILDMAN & SONS,26687,Dom Faiveley Nuits Porets 14,50.65,76.99,750.0,30,1519.5,0.0,0.0,0.0,0.0,3999.93,-1519.5,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,23103,DeLille Cellars Gr Ciel Cab,84.41,129.99,750.0,18,1519.3799999999999,35.0,4549.650000000001,2339.82,3.91,144929.24,3030.2700000000004,66.60446407965448,1.9444444444444444,2.9944121944477358
9744,FREDERICK WILDMAN & SONS,20743,Churchill's Late Bottled 05,16.88,25.99,750.0,90,1519.2,90.0,2225.1,1417.4199999999998,9.99,3999.93,705.8999999999999,31.724416880140215,1.0,1.464652448657188
1392,CONSTELLATION BRANDS INC,8634,Manischewitz Cream White Cnd,6.1,8.99,1500.0,249,1518.9,211.0,1839.89,938.9200000000001,331.96,79528.99,320.99,17.446151672110833,0.8473895582329317,1.2113305681743367
1590,DIAGEO CHATEAU ESTATE WINES,32303,Dynamite Merlot N Cst,8.16,11.99,750.0,186,1517.76,213.0,2711.87,1790.59,23.62,7259.75,1194.11,44.03271543252442,1.1451612903225807,1.7867581172253848
4425,MARTIGNETTI COMPANIES,21731,Ch Moulin de la Rose St-Juln,45.94,67.99,750.0,33,1516.02,88.0,5983.12,2515.6299999999997,9.82,144929.24,4467.1,74.66171495808209,2.6666666666666665,3.946597010593528
7245,PROXIMO SPIRITS INC.,2859,Bushmills Irish Honey,12.94,17.99,750.0,117,1513.98,784.0,16814.16,10958.869999999999,617.98,38994.78,15300.18,90.9958035370188,6.700854700854701,11.105932707169183
3252,E & J GALLO WINERY,28038,Andre Spumante Calif,3.71,5.99,750.0,408,1513.68,385.0,2295.15,181.69,43.28,61966.91,781.47,34.048754983334426,0.9436274509803921,1.516271602980815
9552,M S WALKER INC,22937,Tranzind Red Blend,8.55,14.99,750.0,177,1513.35,160.0,2504.4,1531.01,17.76,55551.82,991.0500000000002,39.572352659319606,0.903954802259887,1.6548716423827934
4425,MARTIGNETTI COMPANIES,26848,Speri Amarone Del Valpoicela,50.33,74.99,750.0,30,1509.9,24.0,1799.76,1499.8,2.65,144929.24,289.8599999999999,16.105480730764096,0.8,1.1919729783429365
4425,MARTIGNETTI COMPANIES,27878,Poderi Le Ripi Amore e Magia,25.16,36.99,750.0,60,1509.6000000000001,1.0,36.99,36.99,0.11,144929.24,-1472.6100000000001,-3981.10300081103,0.016666666666666666,0.024503179650238474
9165,ULTRA BEVERAGE COMPANY LLP,19552,Tenuta Alzatura Sagrantino,12.9,37.99,750.0,117,1509.3,324.0,6476.76,1979.0099999999998,36.24,68054.7,4967.46,76.69668167417042,2.769230769230769,4.2912343470483005
1128,BROWN-FORMAN CORP,2777,Woodford Rsv Federal Cigar,35.93,45.99,1000.0,42,1509.06,42.0,1931.58,413.91,44.1,68601.68,422.52,21.87432050445749,1.0,1.2799888672418591
2242,DELICATO VINEYARDS INC,18386,Sequin Delicately Rose,4.76,6.99,750.0,317,1508.92,292.0,2041.08,559.2,32.69,7982.65,532.1599999999999,26.072471436690375,0.9211356466876972,1.3526760862073535
3252,E & J GALLO WINERY,18853,Barefoot Cellars Pink Moscat,4.41,6.49,187.0,342,1508.22,320.0,2076.8,791.78,9.16,61966.91,568.5800000000002,27.37769645608629,0.935672514619883,1.3769874421503494
4425,MARTIGNETTI COMPANIES,21196,Paul Hobbs Crossbarn Chard,17.33,25.99,750.0,87,1507.71,211.0,5527.889999999999,2802.93,23.43,144929.24,4020.1799999999994,72.7253979366449,2.425287356321839,3.6664146288079267
7153,PINE STATE TRADING CO,2491,Catskill Defiant Rye,23.91,42.99,375.0,63,1506.33,100.0,4027.0,1616.5900000000001,39.24,15884.82,2520.67,62.59423888750931,1.5873015873015872,2.673384982042448
7153,PINE STATE TRADING CO,4219,Commander Quincy's Rum Toddy,10.68,13.99,750.0,141,1505.88,495.0,6925.05,3847.25,390.13,15884.82,5419.17,78.25459743972968,3.5106382978723403,4.598673201051876
1392,CONSTELLATION BRANDS INC,6166,Casa Noble X Anejo C Santana,300.74,399.99,750.0,5,1503.7,1.0,399.99,399.99,0.79,79528.99,-1103.71,-275.934398359959,0.2,0.2660038571523575
2242,DELICATO VINEYARDS INC,16245,Domino Cab Svgn,5.36,7.99,1500.0,280,1500.8,279.0,2229.21,527.34,62.690000000000005,7982.65,728.4100000000001,32.67570125739612,0.9964285714285714,1.485347814498934
90024,VINILANDIA USA,22016,Foss Marai Prosecco,4.44,6.79,187.0,338,1500.72,434.0,2946.86,1371.58,12.55,2802.64,1446.14,49.07392953855969,1.2840236686390532,1.9636307905538675
6213,MHW LTD,4511,Camus Extra Elegance,249.99,339.99,750.0,6,1499.94,26.0,8839.74,7479.780000000001,20.52,9621.58,7339.799999999999,83.03185387805523,4.333333333333333,5.893395735829433
9744,FREDERICK WILDMAN & SONS,22433,Dom Prieur Meurslt Mazray 13,49.99,75.99,750.0,30,1499.7,22.0,1671.78,759.9,2.45,3999.93,172.07999999999993,10.293220399813368,0.7333333333333333,1.1147429485897178
90017,THE IMPORTED GRAPE LLC,20091,Dos Minas Malbec,5.51,11.99,750.0,272,1498.72,231.0,2739.69,783.34,25.89,80.03,1240.97,45.296000642408444,0.8492647058823529,1.828019910323476
6213,MHW LTD,834,Bols Brown Creme de Cacao,7.68,9.99,1000.0,195,1497.6,200.0,1998.0,1768.23,210.0,9621.58,500.4000000000001,25.04504504504505,1.0256410256410255,1.3341346153846154
4425,MARTIGNETTI COMPANIES,24494,Buehler Wh Znfdl Napa,6.8,9.99,750.0,220,1496.0,204.0,2037.96,189.81,22.950000000000003,144929.24,541.96,26.59325992659326,0.9272727272727272,1.3622727272727273
7153,PINE STATE TRADING CO,38303,Dry Creek Heritage Cln Znfdl,15.58,23.99,750.0,96,1495.68,52.0,1247.48,815.66,5.7700000000000005,15884.82,-248.20000000000005,-19.89611055888672,0.5416666666666666,0.8340554129225503
2242,DELICATO VINEYARDS INC,17615,Bota Box Rsl,12.16,17.99,3000.0,123,1495.6799999999998,112.0,2094.8799999999997,1139.3799999999999,50.4,7982.65,599.1999999999998,28.603070342931336,0.9105691056910569,1.4006204535729567
10754,PERFECTA WINES,43789,Oakhurst Happy Camp Cab Svgn,7.33,10.99,750.0,204,1495.32,187.0,2055.13,329.7,21.0,28720.52,559.8100000000002,27.239639341550177,0.9166666666666666,1.3743747157799
8673,STE MICHELLE WINE ESTATES,24243,Tenet Syrah The Pundit,12.98,19.99,750.0,115,1492.6999999999998,133.0,2706.6699999999996,1919.06,14.74,15919.7,1213.9699999999998,44.85105313909712,1.1565217391304348,1.8132712534333757
12331,STELLAR IMPORTING CO LLC,45521,Nasiakos Nemea Rd,13.81,20.99,750.0,108,1491.48,85.0,1784.15,209.89999999999998,9.540000000000001,119.23,292.6700000000001,16.403889807471348,0.7870370370370371,1.196227907849921
1650,Circa Wines,24512,Tin Barn Cab Svgn Sonoma Cty,13.79,21.99,750.0,108,1489.32,76.0,1671.24,285.87,8.530000000000001,211.97,181.92000000000007,10.885330652689024,0.7037037037037037,1.1221497059060512
4425,MARTIGNETTI COMPANIES,10910,Marcarini Barolo Brunate,41.37,59.99,750.0,36,1489.32,33.0,1979.67,1379.77,3.65,144929.24,490.35000000000014,24.769279728439596,0.9166666666666666,1.3292442188381275
4425,MARTIGNETTI COMPANIES,26331,Cristom Estate Pnt Gr Eola A,12.41,18.99,750.0,120,1489.1999999999998,103.0,1955.9699999999998,1519.1999999999998,11.38,144929.24,466.77,23.863862942683173,0.8583333333333333,1.3134367445608381
4425,MARTIGNETTI COMPANIES,28007,Priest Ranch Sauvignon Blanc,12.41,18.99,750.0,120,1489.1999999999998,0.0,0.0,0.0,0.0,144929.24,-1489.1999999999998,-inf,0.0,0.0
10754,PERFECTA WINES,24052,Poochi Poochi Sparkling Sake,9.73,14.99,300.0,153,1488.69,133.0,1993.67,1409.06,5.63,28720.52,504.98,25.329166812963027,0.869281045751634,1.3392109841538533
10754,PERFECTA WINES,20516,Ch Le Gay Pomerol,67.56,99.99,750.0,22,1486.3200000000002,64.0,6399.36,2399.7599999999998,7.15,28720.52,4913.039999999999,76.77392739273927,2.909090909090909,4.305506216696269
9165,ULTRA BEVERAGE COMPANY LLP,24496,Luce Brunello Montalcino 10,70.74,103.99,750.0,21,1485.54,21.0,2183.79,1247.8799999999999,2.3400000000000003,68054.7,698.25,31.974228291181845,1.0,1.4700310998020922
4848,LAIRD & CO,27488,Stival Pnt Grigio,8.84,12.99,1500.0,168,1485.12,174.0,2260.2599999999998,233.82,39.150000000000006,1043.69,775.1399999999999,34.29428472830559,1.0357142857142858,1.521937621202327
9744,FREDERICK WILDMAN & SONS,27139,Hecht & Bannier Bandol 11 Re,17.64,26.99,750.0,84,1481.76,33.0,890.67,647.76,3.64,3999.93,-591.09,-66.36464683889656,0.39285714285714285,0.6010892452218982
8320,SHAW ROSS INT L IMP LTD,4545,Capel Premium Pisco,10.21,13.99,750.0,145,1480.45,142.0,1986.58,1007.28,111.86,3151.92,506.1299999999999,25.47745371442378,0.9793103448275862,1.34187578101253
1650,Circa Wines,13669,Folk Machine Pnt Nr,12.33,18.49,750.0,120,1479.6000000000001,101.0,1956.49,252.36999999999998,11.350000000000001,211.97,476.8899999999999,24.374773190765087,0.8416666666666667,1.3223100838064341
7153,PINE STATE TRADING CO,24944,Sur de Los Andes Malbec Rsva,12.32,17.99,750.0,120,1478.4,116.0,2086.8399999999997,1583.12,12.82,15884.82,608.4399999999996,29.156044545820457,0.9666666666666667,1.41155303030303
4425,MARTIGNETTI COMPANIES,2747,Speymalt Macallan 1993 20 Yr,123.07,159.99,750.0,12,1476.84,81.0,12959.19,7359.540000000001,63.86,144929.24,11482.35,88.60391737446554,6.75,8.774945153164866
17035,PERNOD RICARD USA,694,Hiram Walker Creme de Cassis,6.23,8.29,1000.0,237,1476.51,236.0,1956.4399999999998,1326.3999999999999,247.8,123780.22,479.92999999999984,24.530780397047693,0.9957805907172996,1.325043514774705
10754,PERFECTA WINES,45016,Neal One Lane Bridg Cab Svgn,61.43,93.99,750.0,24,1474.32,2.0,187.98,187.98,0.22,28720.52,-1286.34,-684.2962017235876,0.08333333333333333,0.12750284877095883
4425,MARTIGNETTI COMPANIES,24423,Odette Est Cab Svgn,61.28,94.99,750.0,24,1470.72,0.0,0.0,0.0,0.0,144929.24,-1470.72,-inf,0.0,0.0
10754,PERFECTA WINES,27284,Ch Giscours Margaux 07,39.73,59.99,750.0,37,1470.01,30.0,1799.7,1439.76,3.31,28720.52,329.69000000000005,18.319164305161976,0.8108108108108109,1.2242773858681233
9165,ULTRA BEVERAGE COMPANY LLP,18269,Masi Serego Alighieri Amaron,49.0,73.99,750.0,30,1470.0,19.0,1405.81,1035.86,2.11,68054.7,-64.19000000000005,-4.566050888811437,0.6333333333333333,0.9563333333333333
10754,PERFECTA WINES,23772,Ch Pontet Canet 12 Pauillac,86.45,133.99,750.0,17,1469.65,22.0,2947.78,1339.9,2.47,28720.52,1478.13,50.14383705703953,1.2941176470588236,2.005770081311877
1392,CONSTELLATION BRANDS INC,22327,Saved Rose,14.83,22.99,750.0,99,1468.17,99.0,1388.01,604.57,11.040000000000001,79528.99,-80.16000000000008,-5.775174530442871,1.0,0.9454014180919103
8673,STE MICHELLE WINE ESTATES,24216,Dom Ste Michelle Extra Dry,8.78,12.99,750.0,167,1466.26,160.0,2201.4,1187.13,17.79,15919.7,735.1400000000001,33.39420368856183,0.9580838323353293,1.5013708346405141
4425,MARTIGNETTI COMPANIES,27395,J Drouhin Hos de Bel Fleurie,17.44,25.99,750.0,84,1464.96,48.0,1247.52,987.6199999999999,5.28,144929.24,-217.44000000000005,-17.429780684878803,0.5714285714285714,0.851572739187418
8673,STE MICHELLE WINE ESTATES,26062,Torres Garnacha 5G,6.45,9.99,750.0,227,1464.15,137.0,1368.63,999.0,15.120000000000001,15919.7,-95.51999999999998,-6.979242015738365,0.6035242290748899,0.9347607827066899
90024,VINILANDIA USA,19158,Dom de La Petite Cassagne,6.45,13.99,750.0,227,1464.15,237.0,2916.63,2080.32,26.22,2802.64,1452.48,49.799940342107156,1.0440528634361232,1.9920295051736503
4425,MARTIGNETTI COMPANIES,25623,Forest Glen Merlot Cal,5.44,10.99,750.0,269,1463.3600000000001,279.0,2519.21,1386.47,30.98,144929.24,1055.85,41.911948587057054,1.037174721189591,1.7215244369123113
9552,M S WALKER INC,24691,Ch Vignot 09 St Emilion Gr C,39.47,59.99,750.0,37,1460.3899999999999,37.0,2291.63,1919.69,4.08,55551.82,831.2400000000002,36.27287127503132,1.0,1.5691904217366597
9744,FREDERICK WILDMAN & SONS,26876,Pol Roger Brut Vintage,54.05,79.99,750.0,27,1459.35,152.0,12158.48,1199.85,17.080000000000002,3999.93,10699.13,87.99726610563162,5.62962962962963,8.331435228012472
4425,MARTIGNETTI COMPANIES,25879,Firestone Santa Ynez Rsl,6.45,10.99,750.0,226,1457.7,198.0,2070.02,1498.57,21.89,144929.24,612.3199999999999,29.58039052762775,0.8761061946902655,1.4200589970501474
17037,Dunn Wine Brokers,19672,Ladera Stile Blocks Cab Napa,33.11,49.99,750.0,44,1456.84,35.0,1749.65,699.86,3.91,358.03000000000003,292.8100000000002,16.73534706941389,0.7954545454545454,1.2009898135690948
9552,M S WALKER INC,23353,Parducci True Grit 11 Cab Sv,10.95,15.99,750.0,133,1456.35,1322.0,21138.78,10553.4,147.18,55551.82,19682.43,93.11052955752413,9.93984962406015,14.514903697600165
7153,PINE STATE TRADING CO,24602,Terre del Barolo Barbrsco 10,15.17,21.99,750.0,96,1456.32,73.0,1446.27,1060.47,8.08,15884.82,-10.049999999999955,-0.6948909954572766,0.7604166666666666,0.9930990441661174
4425,MARTIGNETTI COMPANIES,15572,Seven Daughters Moscato IGT,7.43,10.99,750.0,196,1456.28,184.0,2022.16,780.29,20.560000000000002,144929.24,565.8800000000001,27.983937967322074,0.9387755102040817,1.3885791194001154
4950,LATITUDE BEVERAGE COMPANY,25892,Lila Svgn Bl 4 Pk Cans,7.23,10.99,250.0,201,1453.23,200.0,2198.0,956.13,7.68,1610.0,744.77,33.88398544131028,0.9950248756218906,1.5124928607309236
4425,MARTIGNETTI COMPANIES,24183,CaRome Barbaresco Chiarmanti,55.84,85.99,750.0,26,1451.8400000000001,10.0,823.9,495.93999999999994,1.1,144929.24,-627.9400000000002,-76.2155601407938,0.38461538461538464,0.5674867754022481
10754,PERFECTA WINES,21366,Tamaya Svgn Bl,7.84,11.99,750.0,185,1450.4,190.0,2320.1,1740.58,20.990000000000002,28720.52,869.6999999999998,37.485453213223565,1.027027027027027,1.5996276889134031
4425,MARTIGNETTI COMPANIES,16127,Lindemans Bin 90 Moscato,8.1,11.99,1500.0,179,1449.9,186.0,2377.14,1510.82,41.4,144929.24,927.2399999999998,39.006537267472666,1.0391061452513966,1.6395199668942684
9165,ULTRA BEVERAGE COMPANY LLP,25286,A Bichot Morgon Les Charmes,12.83,18.99,750.0,113,1449.79,488.0,9209.119999999999,5632.009999999999,54.11,68054.7,7759.329999999999,84.25701912886356,4.31858407079646,6.352037191593265
90047,CRUSH WINES,25229,D Guillot Broux Blanc Les Ge,19.59,28.99,750.0,74,1449.66,17.0,492.83,376.87,1.8800000000000001,1457.73,-956.8300000000002,-194.15011261489767,0.22972972972972974,0.33996247395941115
10754,PERFECTA WINES,25158,M Lynch Bordeaux Rouge Medoc,10.06,16.99,750.0,144,1448.64,491.0,7370.09,5389.41,54.29,28720.52,5921.45,80.34433772179173,3.4097222222222223,5.087592500552242
4692,KOBRAND CORPORATION,27775,Jadot Fixin 14,24.13,34.99,750.0,60,1447.8,4.0,139.96,139.96,0.44,9139.38,-1307.84,-934.438410974564,0.06666666666666667,0.09667081088548143
6785,PALM BAY INTERNATIONAL INC,26709,Fontanafredda Arneis Langhe,6.16,8.99,750.0,235,1447.6000000000001,179.0,1609.21,899.0,19.88,13605.41,161.6099999999999,10.042816040168773,0.7617021276595745,1.1116399557888919
9552,M S WALKER INC,890,Sobieski Cytron Vodka,7.46,9.99,1000.0,194,1447.24,189.0,1888.11,969.03,198.45,55551.82,440.8699999999999,23.34980483128631,0.9742268041237113,1.3046281197313507
516,BANFI PRODUCTS CORP,7361,Bolla Soave,8.6,12.99,1500.0,168,1444.8,150.0,2132.5,1652.84,33.33,8510.41,687.7,32.24853458382181,0.8928571428571429,1.475982834994463
9165,ULTRA BEVERAGE COMPANY LLP,20132,Jos Phelps Insignia 2010 Red,84.76,179.99,750.0,17,1440.92,66.0,8447.34,2303.8199999999997,7.420000000000001,68054.7,7006.42,82.94232267198906,3.8823529411764706,5.862462870943563
4425,MARTIGNETTI COMPANIES,765,Vincent Van Gogh Dutch Choc,20.58,27.99,750.0,70,1440.6000000000001,50.0,1399.5,1231.56,39.45,144929.24,-41.100000000000136,-2.9367631296891847,0.7142857142857143,0.9714702207413577
9165,ULTRA BEVERAGE COMPANY LLP,21115,Wicked Smooth Merlot,5.29,7.99,750.0,272,1438.8799999999999,275.0,2213.25,1510.13,30.43,68054.7,774.3700000000001,34.98791370157009,1.0110294117647058,1.5381755254086513
4425,MARTIGNETTI COMPANIES,21286,Elk Cove Five Mtn Pnt Nr,31.97,46.99,750.0,45,1438.6499999999999,44.0,2067.56,1362.71,4.88,144929.24,628.9100000000001,30.417980614831013,0.9777777777777777,1.437152886386543
3960,DIAGEO NORTH AMERICA INC,764,Smirnoff Blueberry Vodka,10.42,14.49,1000.0,138,1437.96,141.0,2043.09,1492.47,148.05,257032.07,605.1299999999999,29.618372171563657,1.0217391304347827,1.4208253358925143
4425,MARTIGNETTI COMPANIES,44755,Bollinger Brut Grande Annee,89.79,131.99,750.0,16,1436.64,59.0,7787.410000000001,3827.71,6.61,144929.24,6350.77,81.5517611118459,3.6875,5.420571611538033
4425,MARTIGNETTI COMPANIES,22338,Maison L'Envoye Two Messenge,17.1,26.99,750.0,84,1436.4,176.0,4574.24,1871.28,19.63,144929.24,3137.8399999999997,68.59806219175208,2.0952380952380953,3.184516847674742
10754,PERFECTA WINES,38102,Canyon Oaks Cab Svgn Cal,3.86,5.99,750.0,372,1435.92,337.0,2018.6299999999999,239.60000000000002,37.84,28720.52,582.7099999999998,28.86660755066554,0.9059139784946236,1.405809515850465
8892,TRINCHERO FAMILY ESTATES,34507,Trinity Oaks Cab Svgn Cal,5.22,8.99,750.0,275,1435.5,250.0,1997.5,159.8,28.1,11595.97,562.0,28.1351689612015,0.9090909090909091,1.391501219087426
8352,LUXCO INC,1009,Rebel Yell Variety Pack,38.75,49.99,750.0,37,1433.75,258.0,11117.42,6486.55,203.27,10261.6,9683.67,87.10357259148256,6.972972972972973,7.754085440278989
1128,BROWN-FORMAN CORP,7219,Herradura Reposado NHSLC,30.46,45.99,750.0,47,1431.6200000000001,347.0,15958.53,11681.460000000001,38.35,68601.68,14526.91,91.02912360975604,7.382978723404255,11.147182911666503
12546,JIM BEAM BRANDS COMPANY,4060,Sauza Cucumber Chili Tequila,9.35,14.99,750.0,153,1430.55,504.0,5858.46,3680.9500000000003,397.31,123880.97,4427.91,75.58146680185578,3.2941176470588234,4.095250078641082
9552,M S WALKER INC,22830,Beaux Freres Pnt Nr Will Vly,39.73,59.99,750.0,36,1430.28,115.0,6898.85,5039.16,12.73,55551.82,5468.570000000001,79.2678489893243,3.1944444444444446,4.823426182285987
4425,MARTIGNETTI COMPANIES,13950,Cade Svgn Bl Napa Cuvee,19.86,29.99,750.0,72,1429.92,46.0,1469.54,992.69,5.09,144929.24,39.61999999999989,2.69608176708357,0.6388888888888888,1.027707843795457
9165,ULTRA BEVERAGE COMPANY LLP,25809,Hoopes Napa Cab Svgn,31.07,45.99,750.0,46,1429.2199999999998,17.0,781.83,367.92,1.8900000000000001,68054.7,-647.3899999999998,-82.80444597930493,0.3695652173913043,0.5470326471781812
10754,PERFECTA WINES,38107,Canyon Oaks Merlot Cal,7.94,11.99,1500.0,180,1429.2,170.0,2038.3,347.71,38.25,28720.52,609.0999999999999,29.882745425109157,0.9444444444444444,1.426182479708928
3252,E & J GALLO WINERY,12900,Madria Sangria,4.13,5.99,750.0,346,1428.98,322.0,1928.78,1132.1100000000001,35.67,61966.91,499.79999999999995,25.912753139290118,0.930635838150289,1.3497599686489663
7153,PINE STATE TRADING CO,2186,Label 5 Scotch 12 Yr,19.56,26.99,750.0,73,1427.8799999999999,139.0,4446.61,2463.23,109.6,15884.82,3018.7299999999996,67.88834640321502,1.904109589041096,3.1141342409726307
9552,M S WALKER INC,22086,Queens Peak Cab Svgn Sonoma,9.33,13.99,750.0,153,1427.49,129.0,1804.71,363.74,14.5,55551.82,377.22,20.90197317020463,0.8431372549019608,1.2642540403085136
10754,PERFECTA WINES,36075,Ch L'Eglise Clinet 10,475.5,698.99,750.0,3,1426.5,3.0,2096.97,698.99,0.34,28720.52,670.4699999999998,31.973275726405237,1.0,1.4700105152471081
1650,Circa Wines,24510,Tin Barn Svgn B Hi Vista Vyd,10.8,15.99,750.0,132,1425.6,90.0,1439.1,207.87,10.110000000000001,211.97,13.5,0.9380863039399625,0.6818181818181818,1.009469696969697
4425,MARTIGNETTI COMPANIES,27879,I Perazzi La Mozza Sangioves,11.84,17.99,750.0,120,1420.8000000000002,28.0,503.71999999999997,269.84999999999997,3.12,144929.24,-917.0800000000002,-182.0614627173827,0.23333333333333334,0.35453265765765757
9815,WINE GROUP INC,26663,Benziger Pnt Nr Sonoma,13.15,19.99,750.0,108,1420.2,108.0,2158.92,399.79999999999995,12.1,27100.41,738.72,34.21710855427714,1.0,1.5201520912547528
17037,Dunn Wine Brokers,23810,Angels Landing Rsv Cab Svgn,19.99,29.99,750.0,71,1419.29,42.0,1259.58,599.8,4.69,358.03000000000003,-159.71000000000004,-12.679623366519003,0.5915492957746479,0.8874719049665678
10754,PERFECTA WINES,33923,Calera Jensen Mt Hrln Pnt Nr,59.08,90.99,750.0,24,1417.92,9.0,818.91,636.93,1.0,28720.52,-599.0100000000001,-73.14723229658938,0.375,0.5775431618144887
9552,M S WALKER INC,23528,Santa Maria Alla Pieve Soave,9.08,13.99,750.0,156,1416.48,98.0,1295.02,747.4300000000001,10.9,55551.82,-121.46000000000004,-9.379005729641245,0.6282051282051282,0.9142522308821868
2000,SOUTHERN WINE & SPIRITS NE,23279,Turnbull Syrah 11,16.44,24.99,750.0,86,1413.8400000000001,850.0,21241.5,11895.24,94.47,19016.59,19827.66,93.34397288327095,9.883720930232558,15.023977253437446
9815,WINE GROUP INC,23565,10 Span Pnt Gris Monterey Cy,4.9,7.49,750.0,288,1411.1999999999998,278.0,2082.22,149.8,31.270000000000003,27100.41,671.02,32.22618167148524,0.9652777777777778,1.4754960317460317
4425,MARTIGNETTI COMPANIES,37568,Staglin Cab Svgn Rutherford,128.27,185.99,750.0,11,1410.97,24.0,4463.76,3347.82,2.66,144929.24,3052.79,68.39054967112926,2.1818181818181817,3.163610849273904
1590,DIAGEO CHATEAU ESTATE WINES,23202,Truvee Chard,6.75,12.99,750.0,209,1410.75,171.0,1783.29,1289.76,18.93,7259.75,372.53999999999996,20.89060108002624,0.8181818181818182,1.2640723019670388
9165,ULTRA BEVERAGE COMPANY LLP,26186,Binyamina Chard,7.79,11.99,750.0,181,1409.99,133.0,1673.67,1052.17,14.76,68054.7,263.68000000000006,15.754599174269721,0.7348066298342542,1.187008418499422
4425,MARTIGNETTI COMPANIES,14682,CC Ranch Cab Svgn CC Ranch,70.46,104.99,750.0,20,1409.2,19.0,1994.81,1574.85,2.09,144929.24,585.6099999999999,29.35668058612098,0.95,1.4155620210048254
10754,PERFECTA WINES,43237,Acorn Alegria Vyds Cab Franc,18.06,29.99,750.0,78,1408.68,106.0,2944.94,1754.37,11.77,28720.52,1536.26,52.1660882734453,1.358974358974359,2.090567055683335
653,STATE WINE & SPIRITS,24442,Underwood Cans Pnt Nr,4.51,6.99,375.0,312,1407.12,111.0,775.89,426.39,6.32,8014.9800000000005,-631.2299999999999,-81.3556045315702,0.3557692307692308,0.5514028654272557
2396,BLACK PRINCE DISTILLERY INC,3508,Llord's Orange Curacao,4.34,5.99,1000.0,324,1406.1599999999999,314.0,1880.86,167.72,329.7,30.98,474.70000000000005,25.238454749423138,0.9691358024691358,1.3375860499516414
90047,CRUSH WINES,16445,Sans Liege Groundwork Grenac,11.91,19.99,750.0,118,1405.3799999999999,77.0,1525.2299999999998,1045.47,8.53,1457.73,119.84999999999991,7.857831277905622,0.652542372881356,1.085279426205012
9165,ULTRA BEVERAGE COMPANY LLP,22038,Jam Cellars Toast,16.89,24.99,750.0,83,1401.8700000000001,52.0,1202.48,254.89,5.83,68054.7,-199.3900000000001,-16.581564766149963,0.6265060240963856,0.8577685520055354
2561,EDRINGTON AMERICAS,8070,The Macallan 21 Yr Old,233.57,319.99,750.0,6,1401.42,6.0,1919.94,319.99,4.72,9654.5,518.52,27.007093971686615,1.0,1.3699961467654236
4425,MARTIGNETTI COMPANIES,14306,Dom les Pallieres Gigondas,22.22,33.99,750.0,63,1399.86,108.0,5074.92,1691.64,12.07,144929.24,3675.0600000000004,72.41611690430588,1.7142857142857142,3.6253053876816255
4692,KOBRAND CORPORATION,27790,Jadot Chass Mont Abbaye 14,46.66,69.99,750.0,30,1399.8,12.0,839.8799999999999,559.92,1.33,9139.38,-559.9200000000001,-66.66666666666669,0.4,0.6
