InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
15_WANBORNE_3139,15,3139,Grey Goose Le Melon,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,17.64,12,211.68,1
1_HARDERSFIELD_4246,1,4246,Bacardi Superior Rum,375mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,4.22,24,101.28,1
22_SHARNWICK_3857,22,3857,Grey Goose Vodka,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,38.27,5,191.35,1
22_SHARNWICK_3194,22,3194,Grey Goose Cherry Noir Vodka,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,18.31,12,219.72,1
76_DONCASTER_4267,76,4267,Bacardi Limon Rum,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,15.62,4,62.48,1
7_STANMORE_4245,7,4245,Bacardi Superior Rum,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,7.93,11,87.23,1
1_HARDERSFIELD_5230,1,5230,Bacardi Party Drinks Bahama,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,9.92,6,59.52,1
1_HARDERSFIELD_4050,1,4050,Bacardi Oakheart Spiced Rum,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,8.72,1,8.72,1
38_GOULCREST_7977,38,7977,M & R X Dry Vermouth,1.5L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,7.49,5,37.45,1
50_MOUNTMEND_3344,50,3344,Bombay Sapphire Gin,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,14.49,12,173.88,1
78_EASTHAVEN_4227,78,4227,Bacardi Superior Rum Trav,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,14.17,96,1360.32,1
30_CULCHETH_4245,30,4245,Bacardi Superior Rum,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,7.93,22,174.46,1
1_HARDERSFIELD_6638,1,6638,M & R Asti,1.5L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,16.23,3,48.69,2
15_WANBORNE_3961,15,3961,Grey Goose La Poire Vodka,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,18.17,12,218.04,1
76_DONCASTER_126,76,126,Grey Goose Vodka,Liter,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,20.14,9,181.26,1
22_SHARNWICK_3782,22,3782,Grey Goose Le Citron Vodka,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,18.89,12,226.68,1
50_MOUNTMEND_2933,50,2933,Aultmore 12 Yr Scotch,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,38.88,6,233.28,1
15_WANBORNE_3851,15,3851,Grey Goose Vodka,375mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,12.02,11,132.22,1
22_SHARNWICK_3344,22,3344,Bombay Sapphire Gin,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,14.49,48,695.52,1
16_LUNDY_4221,16,4221,Bacardi Gold Rum Traveler,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-03,2024-01-12,2024-02-05,12.94,24,310.56,1
30_CULCHETH_3436,30,3436,Bombay Dry Gin,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,18.79,6,112.74,1
38_GOULCREST_3961,38,3961,Grey Goose La Poire Vodka,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,18.17,12,218.04,1
30_CULCHETH_7978,30,7978,M & R X Dry Vermouth,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,3.95,12,47.4,1
1_HARDERSFIELD_824,1,824,Dewars White Label Scotch,Liter,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,20.76,8,166.08,1
38_GOULCREST_2665,38,2665,Dewars White Label,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,15.38,12,184.56,1
52_GRAYCOTT_3961,52,3961,Grey Goose La Poire Vodka,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,18.17,6,109.02,1
23_ARBINGTON_3348,23,3348,Bombay Sapphire Gin,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,22.38,2,44.76,1
16_LUNDY_3782,16,3782,Grey Goose Le Citron Vodka,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-03,2024-01-12,2024-02-05,18.89,12,226.68,1
66_EANVERNESS_126,66,126,Grey Goose Vodka,Liter,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,20.14,4,80.56,1
5_SUTTON_802,5,802,Bacardi Torched Cherry Rum,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,7.99,12,95.88,1
52_GRAYCOTT_3139,52,3139,Grey Goose Le Melon,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,17.64,6,105.84,1
66_EANVERNESS_7221,66,7221,M & R Sweet Vermouth,1.5L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,6.86,6,41.16,2
30_CULCHETH_3782,30,3782,Grey Goose Le Citron Vodka,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,18.89,12,226.68,1
69_MOUNTMEND_8358,69,8358,Bacardi 151 Proof,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,14.49,12,173.88,1
34_PITMERDEN_4221,34,4221,Bacardi Gold Rum Traveler,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,12.94,299,3869.06,1
1_HARDERSFIELD_4221,1,4221,Bacardi Gold Rum Traveler,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,12.94,6,77.64,1
69_MOUNTMEND_4245,69,4245,Bacardi Superior Rum,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,7.93,2,15.86,1
69_MOUNTMEND_4222,69,4222,Bacardi Gold Rum,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,7.99,12,95.88,1
38_GOULCREST_3348,38,3348,Bombay Sapphire Gin,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,22.38,19,425.22,1
38_GOULCREST_6638,38,6638,M & R Asti,1.5L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,16.23,6,97.38,2
67_EANVERNESS_3139,67,3139,Grey Goose Le Melon,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,17.64,18,317.52,1
18_FURNESS_3857,18,3857,Grey Goose Vodka,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,38.27,6,229.62,1
66_EANVERNESS_4320,66,4320,D'Usse VSOP Cognac,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,36.02,5,180.1,1
34_PITMERDEN_903,34,903,Bombay Sapphire Gin,Liter,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,18.79,12,225.48,1
1_HARDERSFIELD_7978,1,7978,M & R X Dry Vermouth,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,3.95,12,47.4,1
76_DONCASTER_443,76,443,St Germain Liqueur,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,24.45,9,220.05,1
1_HARDERSFIELD_3436,1,3436,Bombay Dry Gin,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,18.79,6,112.74,1
54_GUTHRAM_2663,54,2663,Dewars White Label,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,21.42,12,257.04,1
16_LUNDY_3016,16,3016,Bombay Sapphire East Gin,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-03,2024-01-12,2024-02-05,14.59,36,525.24,1
54_GUTHRAM_4223,54,4223,Bacardi Gold Rum,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,14.92,6,89.52,1
69_MOUNTMEND_4204,69,4204,Bacardi Coco Rum,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,7.74,12,92.88,1
22_SHARNWICK_4227,22,4227,Bacardi Superior Rum Trav,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,14.17,150,2125.5,1
1_HARDERSFIELD_4404,1,4404,Bacardi Gold Rum,375mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,4.32,24,103.68,1
76_DONCASTER_3344,76,3344,Bombay Sapphire Gin,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,14.49,11,159.39,1
78_EASTHAVEN_4226,78,4226,Bacardi Superior Rum Trav,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,7.68,11,84.48,1
34_PITMERDEN_4223,34,4223,Bacardi Gold Rum,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,14.92,13,193.96,1
50_MOUNTMEND_7977,50,7977,M & R X Dry Vermouth,1.5L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,7.49,5,37.45,1
15_WANBORNE_4222,15,4222,Bacardi Gold Rum,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,7.99,12,95.88,1
69_MOUNTMEND_3830,69,3830,Grey Goose L'Orange Vodka,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,18.45,36,664.2,1
22_SHARNWICK_3348,22,3348,Bombay Sapphire Gin,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,22.38,17,380.46,1
18_FURNESS_3348,18,3348,Bombay Sapphire Gin,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,22.38,11,246.18,1
16_LUNDY_4246,16,4246,Bacardi Superior Rum,375mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-03,2024-01-12,2024-02-05,4.22,24,101.28,1
38_GOULCREST_7985,38,7985,Noilly Prat Extra Dry Vermou,Liter,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,7.46,12,89.52,1
69_MOUNTMEND_4221,69,4221,Bacardi Gold Rum Traveler,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,12.94,114,1475.16,1
66_EANVERNESS_4221,66,4221,Bacardi Gold Rum Traveler,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,12.94,4,51.76,1
18_FURNESS_4223,18,4223,Bacardi Gold Rum,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,14.92,6,89.52,1
69_MOUNTMEND_3344,69,3344,Bombay Sapphire Gin,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,14.49,71,1028.79,1
69_MOUNTMEND_3348,69,3348,Bombay Sapphire Gin,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,22.38,9,201.42,1
78_EASTHAVEN_4221,78,4221,Bacardi Gold Rum Traveler,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,12.94,54,698.76,1
18_FURNESS_4222,18,4222,Bacardi Gold Rum,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,7.99,12,95.88,1
29_AYLESBURY_4223,29,4223,Bacardi Gold Rum,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,14.92,6,89.52,1
15_WANBORNE_3194,15,3194,Grey Goose Cherry Noir Vodka,750mL,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,18.31,6,109.86,1
67_EANVERNESS_7221,67,7221,M & R Sweet Vermouth,1.5L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-02,2024-01-12,2024-02-05,6.86,5,34.3,2
30_CULCHETH_4227,30,4227,Bacardi Superior Rum Trav,1.75L,480,BACARDI USA INC            ,8106,2023-12-20,2024-01-01,2024-01-12,2024-02-05,14.17,180,2550.6,1
30_CULCHETH_8678,30,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,9.32,48,447.36,2
50_MOUNTMEND_6240,50,6240,Riunite Raspberry,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.36,6,32.16,2
34_PITMERDEN_18027,34,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.08,1,9.08,2
29_AYLESBURY_8678,29,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.32,24,223.68,2
7_STANMORE_8678,7,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.32,46,428.72,2
15_WANBORNE_8232,15,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,6.24,6,37.44,2
1_HARDERSFIELD_8978,1,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,10.78,4,43.12,2
69_MOUNTMEND_18347,69,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.58,35,300.3,2
69_MOUNTMEND_6378,69,6378,Walnut Crest Merlot Rapel,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,6.62,6,39.72,2
7_STANMORE_10874,7,10874,Cantine Maschio Prosecco Brt,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,7.53,12,90.36,2
78_EASTHAVEN_18347,78,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,8.58,36,308.88,2
16_LUNDY_18347,16,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-03,2024-01-07,2024-02-12,8.58,24,205.92,2
23_ARBINGTON_18347,23,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.58,36,308.88,2
54_GUTHRAM_8978,54,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,10.78,4,43.12,2
22_SHARNWICK_8674,22,8674,Riunite Moscato,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,5.22,6,31.32,2
34_PITMERDEN_14279,34,14279,Movendo Moscato,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.22,5,26.1,2
38_GOULCREST_18347,38,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,8.58,48,411.84,2
69_MOUNTMEND_18152,69,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.26,48,252.48,2
52_GRAYCOTT_8978,52,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,10.78,4,43.12,2
34_PITMERDEN_8978,34,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,10.78,3,32.34,2
76_DONCASTER_12140,76,12140,Natura Valle Svgn Bl Casabla,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.91,12,70.92,2
54_GUTHRAM_10874,54,10874,Cantine Maschio Prosecco Brt,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,7.53,12,90.36,2
76_DONCASTER_10715,76,10715,C Y Toro Privada Rsv Casa Di,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.14,6,54.84,2
52_GRAYCOTT_18027,52,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.08,6,54.48,2
76_DONCASTER_6234,76,6234,C Y Toro Front Cab/Merlot,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,4.54,6,27.24,2
50_MOUNTMEND_8678,50,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.32,70,652.4,2
37_PAETHSMOUTH_8232,37,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,6.24,12,74.88,2
18_FURNESS_18027,18,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.08,11,99.88,2
7_STANMORE_6234,7,6234,C Y Toro Front Cab/Merlot,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,4.54,5,22.7,2
76_DONCASTER_18027,76,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.08,18,163.44,2
76_DONCASTER_43798,76,43798,Trivento Select Mendz Malbec,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,6.45,12,77.4,2
15_WANBORNE_8630,15,8630,Fontana Candida Frascati,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,5.47,12,65.64,2
38_GOULCREST_18152,38,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,5.26,60,315.6,2
50_MOUNTMEND_25984,50,25984,C Y Toro Casa Diablo Svgn Bl,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.88,12,70.56,2
16_LUNDY_8678,16,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-03,2024-01-07,2024-02-12,9.32,36,335.52,2
7_STANMORE_40666,7,40666,Bolla Chianti,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,6.89,12,82.68,2
67_EANVERNESS_10874,67,10874,Cantine Maschio Prosecco Brt,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,7.53,12,90.36,2
68_SOLARIS_18801,68,18801,Bolla Prosecco Extra Dry,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,7.14,1,7.14,2
5_SUTTON_18027,5,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.08,6,54.48,2
78_EASTHAVEN_8678,78,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,9.32,48,447.36,2
7_STANMORE_18347,7,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.58,36,308.88,2
29_AYLESBURY_18347,29,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.58,36,308.88,2
23_ARBINGTON_18027,23,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.08,6,54.48,2
52_GRAYCOTT_43798,52,43798,Trivento Select Mendz Malbec,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,6.45,12,77.4,2
23_ARBINGTON_8678,23,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.32,12,111.84,2
76_DONCASTER_8630,76,8630,Fontana Candida Frascati,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.47,12,65.64,2
18_FURNESS_18347,18,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.58,12,102.96,2
37_PAETHSMOUTH_18347,37,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.58,36,308.88,2
5_SUTTON_8978,5,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,10.78,4,43.12,2
69_MOUNTMEND_15482,69,15482,C Y Toro Frontera Carmenere,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.96,6,35.76,2
15_WANBORNE_14279,15,14279,Movendo Moscato,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,5.22,6,31.32,2
7_STANMORE_18152,7,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.26,35,184.1,2
18_FURNESS_18152,18,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.26,24,126.24,2
34_PITMERDEN_25985,34,25985,C Y Toro Casa Diablo Merlot,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,6.66,10,66.6,2
15_WANBORNE_18152,15,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,5.26,36,189.36,2
1_HARDERSFIELD_6234,1,6234,C Y Toro Front Cab/Merlot,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,4.54,12,54.48,2
5_SUTTON_17967,5,17967,Banfi Principessa Gavia Gav,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.96,11,98.56,2
30_CULCHETH_18347,30,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,8.58,48,411.84,2
16_LUNDY_43801,16,43801,C Y Toro Frontera Cab Svgn,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-03,2024-01-07,2024-02-12,5.84,6,35.04,2
15_WANBORNE_18347,15,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,8.58,36,308.88,2
67_EANVERNESS_8674,67,8674,Riunite Moscato,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.22,6,31.32,2
34_PITMERDEN_18152,34,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.26,11,57.86,2
50_MOUNTMEND_13433,50,13433,C Y Toro Carmenere de Casa,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,12.33,6,73.98,2
38_GOULCREST_8678,38,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,9.32,155,1444.6,2
34_PITMERDEN_15037,34,15037,Banfi Poggio Alle Mura Montl,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,40.66,6,243.96,2
66_EANVERNESS_18027,66,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,9.08,5,45.4,2
37_PAETHSMOUTH_18027,37,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.08,6,54.48,2
18_FURNESS_43798,18,43798,Trivento Select Mendz Malbec,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,6.45,12,77.4,2
15_WANBORNE_18027,15,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,9.08,24,217.92,2
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,4.82,6,28.92,2
69_MOUNTMEND_6234,69,6234,C Y Toro Front Cab/Merlot,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,4.54,6,27.24,2
